,0,1,2,3,4,1
22,7643.689335988235,2218.0051143431624,-4842.317648828509,-45.14357833894938,19.470203678380173,0
23,221.47579661952716,1995.2323043348922,-4090.7110594956525,-11.612241766427813,-43.00669059334806,0
24,2991.3335694554157,4768.085479001553,-5094.967890165947,-54.574454033676425,-75.71120284627392,0
25,59461.269581223285,5299.63277063864,-3499.7423363288904,61.68518117966796,-211.27303593941082,0
26,11035.738946494814,1223.684895693504,-2958.4620911531006,-48.325486016774704,-19.392635999823625,0
27,64033.91610847923,2643.013117643814,-5166.098763742915,5.4806557057661545,-299.719490064246,0
28,69494.24146661087,3673.5809092821537,-4846.344485839917,-5.880541486387137,-339.06521159125595,1
29,4452.675895628661,1881.8702988347222,-3542.866586577505,-108.19279199932798,-173.2541472006301,1
30,18359.73271462935,5044.403524905919,-3812.5734647971212,-1.4580084222191325,-192.54527361868992,0
31,52127.69908346133,504.46391809463177,-5388.099981548874,-75.9941750846441,30.051011916506518,1
32,955.6127144915835,2257.359876651154,-4697.147856796657,-42.8705479713524,-97.66219485245536,0
33,5061.567570155451,1916.8130995638294,-4209.602879794156,-14.144049821717868,9.407343701804946,0
34,9334.786464783205,1636.3021749119512,-2050.075202368712,-30.81925991268175,-163.5547224866121,0
35,16962.620512692854,1680.1572205347604,-2858.1028037416504,-174.62302381191873,-125.40547623753268,0
36,11099.794350620685,3230.5394291675575,-5522.576340400918,-271.83232109345715,-255.16294018718037,0
37,4727.286043848931,2670.6393183319,-4242.929182750635,-70.68602270856145,-36.262388297793535,0
38,128.35178621011994,5187.669045446871,-10830.75190856501,11.812777226031175,-9.686810326242224,0
39,31272.49479671626,3773.3630537254867,-4234.570738620236,-91.86814184701906,-24.802891329327263,1
40,8174.362440286955,2989.5039178998773,-5820.699887910943,18.45792800686345,-71.92147013307165,1
41,31797.907246313513,1744.6634649610082,-5108.507783651771,-69.13972981054933,-316.71415874795446,0
42,65353.126101876784,2610.8215672392257,-2909.2608869086553,50.172628433764615,-214.9770628716019,1
43,10724.466594380554,3080.1271611374796,-3233.821875878924,-180.86220320792933,-260.6161636763271,1
44,12266.604161447285,3196.336577906088,-5477.393243547905,11.509988548528069,-95.54151111551913,1
45,12143.15387023739,3189.592701119508,-3515.527047444451,-253.6372595094438,-245.50964624663007,0
46,13817.183005979497,1953.2542356637784,-3096.028553018204,-24.397160271932126,-166.3994268753091,0
47,3916.967859400865,5608.599523086017,-10344.675938306345,-114.74580691418102,-80.59845329156273,0
48,138584.01936233605,7470.320010265083,-3100.5898876794786,-213.25404956676232,13.329476733858558,1
49,65046.932031703705,770.3430687768049,-4749.847968859326,-200.67610089519988,-88.25064636896201,0
50,2946.0655912118823,3228.473979534227,-5204.554251574338,-25.564255321104746,-67.4951315337377,1
51,31773.441044583924,1953.08864123327,-4344.443878126041,-84.4124963787359,-24.001027401772735,1
52,9281.390904340085,2001.291419321844,-4376.1556151770465,-22.43493693723323,-144.22360686998024,0
53,11755.368762625858,2197.5805073222427,-5187.409906067228,-47.47565021118783,-105.92062980012477,0
54,740.6771423041683,1780.8866753493148,-3573.240893092925,-21.147196290129386,-21.741524617289755,0
55,27120.85702997324,3061.570408252598,-3307.8089890996475,-42.2872839954532,-91.74471763058634,1
56,87327.96586025461,4893.907679285805,-6053.755646305341,67.42402923877086,-279.50911180057483,1
57,2598.3860245408205,2633.0672759193867,-4365.508130573224,-45.6211507607143,-52.475959348784485,0
58,632.8278788025643,1176.3742002120805,-2400.1333250872394,-64.24018040251578,-65.40912283306655,0
59,18434.614272741983,1620.8143267516657,-4098.671773267954,-139.24777075785607,-129.0426348796157,1
60,43401.59396970436,1848.3401087171765,-4841.635591208333,-129.55057224719923,-42.056118830057095,1
61,28145.90724768714,4131.329672690081,-2712.8591296692002,-133.07442028805826,-21.66542197812724,0
62,2763.1019497718685,2247.942468421698,-3098.5116435594523,-88.36762481327072,-139.33755046168494,0
63,165378.47437716732,1621.430112982663,-2938.0021114361007,-239.05142315703915,-86.4965075363189,1
64,11245.26085774185,2613.671346138257,-4770.560837189051,-72.3233746473966,-143.16545356391262,1
65,633.6280622852523,1930.056430640183,-3238.823422525112,-26.862519501829407,-72.26272995024796,0
66,54368.8399874007,-717.2015624795861,-3256.8334715747255,28.32594772557704,-118.9025238634777,0
67,7996.127732025102,1546.121544795074,-2980.580730205206,5.424571323223556,-71.34847255967242,1
68,25574.73312960397,1877.103894916336,-4736.904058210945,38.484342649560524,-109.25114754881886,0
69,26500.356000163818,4182.718324653679,-6202.927802525408,-135.7277416722585,-131.2253419997814,0
70,50324.697006497554,862.9910868080607,-5575.321761686097,58.58382740682044,-87.32434824484538,1
71,114780.03802185743,-1023.0034030537638,-4400.766321899352,-91.72215381269912,-103.80603784594902,0
72,9779.426455271885,2529.682040054114,-3376.8946457510683,-55.79111943894586,-58.00959441108632,1
73,22780.919340370725,1851.2821726085901,-3127.639594834198,34.37432591447804,-108.63640924485843,1
74,8335.084258109702,2609.824334924513,-5206.908164374642,-45.20504335416319,-34.62111470076146,0
75,75053.55317868735,3059.998046671243,-2620.672646448587,4.238919927590439,-369.33980825836016,0
76,25732.76220778554,1052.591958366388,-3175.4478571873906,-75.1562667768892,24.09954491580339,0
77,4989.0801976385765,2576.533045513976,-4389.715948129598,-43.13352529437546,-164.08255020578568,0
78,25904.868200503195,2164.4175616879625,-2284.3058719307046,-157.8899430386919,-135.49027744459772,1
79,1986.7016610378448,1655.907526704616,-2452.889491255627,-81.736890421979,-63.99427850225028,0
80,13725.626717427987,2654.398469754062,-3209.032083754467,-34.635613048314895,-203.60539125403,0
81,18074.526211717806,3143.4166247107946,-2098.774997859676,-102.09178371876985,-127.77150676144083,0
82,75277.67915487984,1442.178042760833,-3608.0141434200164,-232.1507533102359,-74.56928151364991,0
83,6972.626507119052,2306.936247564693,-4786.84808812626,-17.368468608413018,-60.02067563313709,0
84,1137.81815029288,4282.075024350632,-8272.687416520199,-40.84441097425992,-64.84904791760917,1
85,24791.320970543613,4350.762788858499,-3068.4394221989432,-223.55628378486065,-160.1537234186764,0
86,23499.344174814374,2089.028883620062,-5545.9522894131,-142.9541767633534,-142.22082729208898,1
87,4212.769995107513,4669.957250424735,-7704.264314543314,-115.61165186025863,-102.17917654061185,0
88,1529.6672519194015,2136.846897165405,-4321.4520254379295,5.520337520341599,-40.42840450324814,0
89,2079.8695285269296,2290.5465329961125,-4871.124742435663,-51.60386409111544,-70.39922539994087,1
90,1304.0016857630153,5176.42212030713,-9640.559950168079,-0.058925481324032546,-57.56760714569274,0
91,18399.302345625816,2331.9528735251147,-3142.6339522713406,-30.060509575352345,23.63714818713933,1
92,32889.67814865758,1327.6604741032847,-3140.9473330367114,-0.3698872767524862,-199.57922988163554,0
93,285565.2108757603,-598.9178700148344,-7492.639764533921,-315.9444272273198,-70.90865686115033,1
94,12862.177576737487,2963.1554135930373,-4618.901646018432,-70.98646647289655,-56.39526973780628,0
95,72318.58866176804,5918.999288951701,-4457.669600269802,-313.26001570800395,-143.75726371277585,0
96,55298.12416283742,209.07351383189905,-4001.3990601482574,-65.43860695982578,-131.11644107723126,0
97,27487.362904852598,1829.686545017989,-3164.4330993744043,-83.84224642234133,-77.276535542801,0
98,14251.236565486264,1019.2599480419443,-2980.3059220193936,-73.73331789298601,-144.56079850871782,0
99,35268.36524279746,1446.8313285461609,-3180.9587657113384,55.45485991898991,-123.77730747632027,1
100,33781.91119303577,3464.832724078943,-4993.332472294916,-313.3173485353942,-247.8697228657993,0
101,5817.923469572602,3049.7139165885874,-5292.983500829868,-104.84729931137687,-239.30541560572564,0
102,14619.576048286606,2615.9169977337233,-3872.660566868711,-115.66276579185099,-55.220577196914306,1
103,2712.818075932992,2411.3253657020073,-4261.550386596971,-68.22092183361868,-38.05798408306794,1
104,2656.9521893168553,2744.025418255964,-5151.286015682076,-72.712050899218,-101.76535247490607,0
105,30284.3155965467,1828.1077953145004,-3419.6428124155996,-315.5954215563219,-244.03510673960557,0
106,12864.442129546564,3691.919949064101,-3884.781264870849,40.736617228251625,35.80994764687667,1
107,1226.0353128511717,2572.4374825817113,-4479.9045344462165,-90.56350900174515,-73.71321299635115,1
108,20830.041125871525,5119.975931112168,-4785.416525398441,-4.090442239134521,-206.28685464711927,0
109,11245.26085774185,2613.671346138257,-4770.560837189051,-72.3233746473966,-143.16545356391262,1
110,77061.3112509193,4684.579816914521,-4177.473669495586,-218.6955785944529,-35.62443418559575,1
111,26736.51809390797,6505.483850131785,-1815.9532421201063,-36.586038929968126,-299.3505521946896,1
112,97054.83089977468,9680.998239663497,-2148.8362457168855,-105.41265216768613,133.70170986605854,1
113,5914.86380602029,1607.9172137194782,-2853.069991844253,5.615026118629888,-75.94109210109718,0
114,9227.500377600143,1843.4037265106965,-4484.115101242495,-63.57902843522377,-20.078389467097512,1
115,9288.425562610983,3695.4767729634873,-6154.0391350019545,-109.12702570766322,-87.46692359254183,0
116,21557.889423834044,1949.2529849802413,-4652.322035395428,-122.43911397634636,-81.00310376559219,0
117,19066.988810240025,5519.982602242478,-1540.8956950856316,-144.9578336610415,-78.86359207877474,0
118,35174.67674049408,1088.9324532699266,-4758.959656753791,-103.53319584009233,16.121525517725892,1
119,147557.17042923078,3259.258721466187,-5263.2175190296975,-260.8441501628076,-81.5502072227031,1
120,4475.047135403525,2648.3696774898494,-2356.2057158525067,-18.518296154543204,-154.1547149134773,0
121,7668.203300281541,1779.5318382004823,-2474.660758264764,-136.7247188716272,-270.7929603921584,0
122,6031.174227868198,2073.6116556363045,-4731.177993605645,-25.976318627505453,-32.70692459218836,0
123,3613.6870511434845,3342.117011085319,-2590.397899890549,-10.748343917070313,-104.41819673611165,0
124,23966.165906728093,1665.2400671094713,-3065.9429102586664,-228.24958483362767,-180.98373276284607,0
125,41392.874206055225,2916.366633081989,-8582.291164565784,-124.3562010541138,-96.95400933628856,1
126,22012.62336036858,915.8814200223023,-3007.158743882161,-198.07427532602162,-225.17458397122215,0
127,6358.518268847746,2106.0370572263787,-3868.027533290251,-90.63386794424143,-246.8725265308976,0
128,1302.750683012763,2359.5723180350474,-3847.5296334564873,-53.02611988719528,-69.91204296316103,1
129,16401.950575552684,2793.245153665082,-5131.232843232816,20.26354133569985,-92.38087532444247,0
130,112344.67817888549,3898.8526241249983,-3120.6407654533837,-120.62487158146821,81.00766752463095,1
131,173364.0651433556,1748.778884805579,-4976.89524540331,199.65743972181397,-134.46221470023016,1
132,13429.571740893874,977.3522881373169,-2963.6444666920584,-66.83158505868022,-76.05065678423487,0
133,15149.462297603008,1210.734741310074,-2022.0434699546695,-147.25996448523236,-150.0344287379906,1
134,8345.007437543556,2184.4402231212784,-4409.240579373447,-57.85349547369606,-189.17810326286798,1
135,35259.587428216015,1335.1136922830615,-5336.432205404586,-209.28821659121175,-146.12749995222654,1
136,18440.66133765014,2254.0351622156654,-4506.6606069792915,-78.92556665928353,-74.57118773656609,0
137,43249.452999555404,3234.08192095805,-5707.603176753345,-96.74780351219302,31.610797588336045,1
138,9670.695010375197,5760.982652609656,-10057.17248151438,-159.84217888023335,-126.92084253687378,0
139,9205.691235064012,1448.6946131654538,-3579.302251467354,-86.31228240092325,-81.97451234764392,1
140,24457.482831056524,6862.588825612684,-5483.370138900462,-131.24532561005316,8.996569760717277,0
141,8065.134786371164,4358.537727306837,-5964.761754493694,-60.27381153981015,-173.46471706897034,1
142,28866.89709123491,5375.105900860679,-8735.718471731305,33.77226877947884,-107.47046414528732,1
143,9322.985867270609,5854.289029575359,-4882.322324433001,-157.18740437314398,-118.6698041935138,0
144,73785.21396072267,1000.3511873713927,-5897.199044904506,-209.0463265827211,-77.02263655959442,1
145,31272.944191080278,3629.253770180236,-6308.3400749895245,24.694681891591397,-177.6022068599495,1
146,2082.1816945433698,2953.6647051392742,-5304.934941404591,-47.13524755311183,-141.28631599489455,1
147,6884.974417581435,1955.740156155374,-4520.15294271912,-65.00339346270121,-38.29416292281662,1
148,8659.054212670279,1692.0930577431436,-4318.695067175456,29.462542815262818,-19.640626404472272,1
149,10378.038807250834,1423.5233593487471,-3783.382365608174,-46.141380541243954,11.81596001381296,1
150,5609.148148040254,2644.9408565092454,-5218.410588112689,-18.712779251196437,-86.89896165485679,1
151,16787.59112529349,3010.539198252639,-7324.270828488433,-106.12119512195447,-50.31395332273304,0
152,15912.45083970374,1520.3431885004293,-3152.554006368824,23.807376205990042,-90.32671604944724,1
153,41675.626567978485,1208.3668302481085,-2874.491370574399,-57.60995033917564,-62.18159651955264,0
154,1843.0001103627214,4225.441525770342,-7420.09285164193,-77.69304589557917,-66.64802545028506,1
155,5597.831639062311,5810.559908953677,-4752.915049621445,-30.0435049082941,-155.02842810076334,0
156,15319.562513040646,3834.6664620515553,-4853.539788092664,-105.04591161593784,-114.72503104550472,0
157,2244.914613072516,3154.310540531806,-5343.527987301736,-77.8350926281955,-89.969038447462,0
158,2331.6156288613583,3110.8713781891015,-5837.425468205345,-51.23200963563622,-157.45187401614973,0
159,55705.07031726762,5132.310097026542,-6070.241767562345,-14.888985489185265,-242.9179834630035,1
160,36238.51661677757,1705.2704109056433,-4927.268598123558,-92.7490091805372,-84.0663517322866,0
161,31451.89723099394,1328.2683833209699,-2591.8047132164684,-107.3878176611396,-87.91949745058261,0
162,20339.498549705015,3292.44021000486,-6151.74822595609,0.9773017276722256,-142.48594405166438,1
163,123541.97635206116,2235.7970511847807,-5070.257533510518,-154.81895460932267,39.390866866277854,1
164,29086.94124798045,1186.4869840845429,-2851.971616231132,-0.24535801150017034,-98.60750747409182,1
165,34221.62955940053,4233.319460568885,-4561.812552843481,18.686992166227654,-222.68886231804768,1
166,2767.913221258563,2856.1085234045377,-6175.1749982356,-2.8437238125849817,-28.464693358379918,1
167,6309.626234855174,3607.0004982601076,-7903.348635106324,-83.43629669521303,-55.61968133269209,1
168,65941.357606767,2529.4582637989092,-3570.5700698765036,-128.81412407304336,18.57607229716838,1
169,2090.786853299715,3361.9761579537326,-4862.756911548854,-45.91356622981758,-123.89312868177954,0
170,10461.60782763644,1298.330544299531,-3369.037274942071,-16.162349244646393,-81.19380993272081,0
171,90.33835887526321,4260.088072077792,-8924.399461106714,10.988948354069265,-0.9059418722451157,1
172,1614.2418788222258,1237.2148386574552,-2664.873275696064,-17.945175545219108,-5.783861971665359,0
173,13422.494831298578,1087.9090058276893,-2542.25126152951,-124.16312553100303,-91.12607255300544,1
174,95273.90633212346,5621.77189415225,-7061.3276981817025,-260.7444542247183,-208.9770824262922,1
175,1142.747073014775,3353.4226645162653,-5149.15338255102,-63.56529592080995,-63.46656068325564,1
176,161518.54024833636,4125.089345019909,-4796.963573721035,105.80685862056531,-367.03021681882063,1
177,30722.48962503785,3093.1033591388064,-8500.752728540418,-26.607623995943214,-37.25902796491663,1
178,41304.32509285816,4671.513587225073,-8995.36881080771,-307.35199110674455,-236.27021649178045,1
179,31098.334911638336,3444.1883508126593,-6693.617610666826,6.214857724324465,-157.3435075873788,1
180,25074.11187953925,4608.463466190881,-2972.4284546544964,28.31495528267877,-165.01988135138615,0
181,12438.856266856012,2741.8828341472813,-2928.8310443125224,-171.60544018883076,-107.184175312091,1
182,48983.08673271186,2410.6453952754473,-4286.405167079859,-0.3673739978685317,-262.1481008900398,1
183,13989.496902540257,2545.2499495735265,-4544.886989159369,-3.6562055568228358,-99.05528020191531,0
184,5976.964932080984,1710.5055413845632,-3050.6257329749283,-17.68872326953888,-107.82324462905821,0
185,57863.93575305235,1062.2881125582503,-5168.91329768118,-152.96740486186013,-27.51410175037324,1
186,74198.90132106414,223.53081986483454,-5630.631794709181,-140.4930618350635,-31.442516676306113,1
187,33119.767608267655,6479.630726590714,-6644.370571012617,-7.6513037720523664,-258.4901891102391,0
188,10758.816258269342,1464.867050238652,-3387.903871409618,-119.76957988165947,-156.06161065861275,0
189,15470.687092437713,3255.9688209565697,-4148.407797082271,-108.09130266752217,-24.02887730787088,1
190,23705.456608996497,3683.951782186368,-7818.245736529264,-50.651245272303626,-162.86994489068556,0
191,34480.37899205067,5179.5472060098655,-2011.4953153073764,0.4762652242711697,-227.21212454809935,1
192,45771.14882071512,2723.0735848507898,-3929.5097688996098,38.7367698358748,-198.67358824846823,1
193,6657.1655316397855,4559.1625373440575,-5094.180051800338,-81.58594364553885,-97.21001105458494,1
194,9227.500377600143,1843.4037265106965,-4484.115101242495,-63.57902843522377,-20.078389467097512,1
195,6731.682578060595,1464.248665556568,-3657.468143102292,-29.402740617804138,-7.924094698204708,0
196,3714.4161820764643,2953.8405733486334,-5021.297701827573,-13.165574329915371,-72.16464530649492,0
197,1506.2005847000048,1259.9987327603208,-2343.7834600944925,-8.594995796112407,-67.41457442402013,0
198,2178.6700032306385,1677.7497068584687,-2358.964383769492,-64.45425585399676,-139.23312612959663,1
199,114874.43196709646,-579.5879068524064,-4709.421582169654,-132.8246233758626,40.622073705799586,1
200,3023.074205572661,2088.9078848790655,-4247.232734060391,-21.592288620727736,-77.0554702308098,1
201,56549.97709072623,411.3526926881305,-5632.675226206022,-221.06386564916085,-266.3303679642227,1
202,55740.099132889896,669.6916231717645,-5277.541594407578,-147.23454488632885,-65.72314126015414,1
203,154273.3432373525,3438.915946502732,-3612.6095879273585,-293.97670387012107,-115.7436832453634,0
204,49463.08039949824,3069.1817718327143,-3922.0814214257907,-53.31124734732801,116.28619883638305,0
205,100071.43279029655,3259.5369400157692,-2544.883560345284,54.67381535090183,-337.9931594915698,0
206,5793.0794741863965,5095.248433248791,-3658.7789389977415,-115.11258501116642,-102.0516928918717,1
207,19286.397342347846,1857.5423331639417,-3776.4860446904213,-184.5955337921933,-113.3313021942931,1
208,9815.286287325953,2396.9000923700937,-4256.435996016093,-1.886445295322085,-76.19015241691207,0
209,19784.17517394239,3665.654262812475,-8025.450886414318,19.86457692539309,-119.22865737467666,1
210,1368.0210416981274,2868.696630811428,-4985.753592879239,-40.962077854359826,-103.85565525424994,1
211,17708.85685141604,1163.031294489909,-3199.561170434245,-333.87758301933536,-328.5463470757118,1
212,14406.199816843144,1300.5017300577556,-3058.1516635669027,-35.763019518068496,-48.82325156769958,0
213,24757.470122205472,1943.7435908530801,-3862.2394451389705,-111.58651239684039,-334.99308163743325,0
214,6821.99550789485,2543.353168754715,-2982.426592678975,-36.27760593672411,-166.68192919215866,0
215,5322.298093616315,4340.592545518036,-6104.297916925225,-79.58406684779274,-207.26955660795215,1
216,5573.3982034572155,2401.1609296766815,-4625.233850954767,-22.799927130272543,-114.64626101569259,1
217,205475.0195661361,332.10533021200735,-5378.343568755501,-97.50353968933676,102.86858677238575,1
218,4743.556102386918,1351.6602234074626,-2332.028633042168,-56.520128477780844,-157.973774962274,0
219,238.1307824504791,3596.655781493612,-7280.215220512332,-17.69717414326506,-21.251867394337545,1
220,39520.47325332041,1702.9540786786529,-4406.533321754592,-122.73487926796791,-46.229429845667916,1
221,2353.7334120364817,1982.9511124060848,-3049.8925521661727,-91.93533736755167,-129.57964626778227,1
222,58912.37044020902,3508.225137545043,-3907.98761092151,-175.60983898870086,-106.04394697473045,1
223,14904.309468171947,4236.379087957845,-3051.8922163575025,-141.64662053294558,-61.22988015720506,1
224,71864.80464257229,3510.925883853891,-6936.815207117185,-338.19533235711145,-304.2028612078563,1
225,50519.533373485574,2335.7114277843066,-7060.553315468854,-69.55641764502728,-164.29633408754225,1
226,166471.10862788834,-1241.9723385519628,-5080.958798324576,-108.78750112588205,131.91952898760943,0
227,947.0709113584734,2983.515149279184,-5788.352902498624,-39.863946544512174,-86.3331483944789,0
228,13933.74367723351,3516.8235572753847,-6156.332430208449,-144.90238354175008,-84.17811504476066,0
229,25925.73155966586,1873.4119641865846,-3560.7279135314734,-178.75980141295915,-119.95203464784782,0
230,29304.868364424052,3053.548417592178,-3967.8936963275814,-86.64619491394133,-83.11338390585009,0
231,27929.15872944958,3662.348657777313,-7362.373663463953,-2.759580038110937,-165.48361360673675,1
232,2826.1420331992213,2942.8578518814734,-4448.527919651662,-77.57861053530776,-138.3649558520366,0
233,105592.78591060449,533.4733395127913,-5174.346540291127,-199.66360238613993,-50.439955082616265,1
234,5234.331155718804,3314.301866870708,-6316.862019894503,-127.02238402315146,-104.20666072633023,0
235,29607.145611332846,1637.4326920188605,-4844.098804014074,-33.42897443311944,-210.50531758910492,1
236,28561.62435923213,2280.943837603748,-6287.120942668514,-49.5443417283636,-111.84304577763258,1
237,4057.5723515663535,2323.4117172028327,-5195.420113991393,-52.24434975777179,-38.88373654630708,0
238,98720.33115262,1411.5921159166498,-4108.5287573338455,-192.36368254644094,-44.673003443518596,1
239,6545.065458893952,2670.9068215975317,-4314.45917678004,-40.06439574814338,-169.58973270380653,0
240,39443.55642656964,4307.67760079127,-7234.9433438401775,-85.26084806887336,-93.92000801496637,0
241,79969.49284925044,1837.0584666332988,-5226.6977297439535,-172.01167609485043,-37.434475136975635,1
242,56602.28125663881,5187.220089151689,-4371.254436352138,-213.82462390780702,-72.55783797905549,1
243,14284.780873115891,2173.099419360311,-4860.351315078656,-42.50850127681883,15.571500622050616,1
244,33798.11483345367,856.8500544020512,-2764.8733066622317,39.11703261672351,-108.93955298841834,0
245,214984.1622032099,6992.217657243149,-4945.783976307265,-84.59532909422457,239.5132277372194,1
246,35377.304380466594,4476.510121045876,-2070.7803405786512,-86.05058428987496,-20.364934942847103,1
247,20857.598876398646,3848.7958556421286,-2821.188897445688,-186.86722098935684,-80.80324817541559,0
248,3037.48356548228,3457.250917163568,-6007.3016138114035,-21.880914300485106,-41.267448030869076,1
249,17934.161354979016,1794.8941810680726,-2820.899782982779,-39.142145783225054,40.8224532997511,1
250,113240.19042545812,3748.108380602957,-4157.574453477576,-207.05883375825937,-83.29846838003738,1
251,39743.704253520984,2099.5212599711726,-6088.634822117881,-37.63597149431746,-280.7715146275286,0
252,21075.87105869082,1305.5660584884017,-4228.930703001284,-154.73603814181155,-134.9917445151551,1
253,1381.4440148734907,1004.7307832971027,-1674.3515804268204,-4.113215909293221,-36.32485995549072,0
254,35230.11006120085,3319.0370236179538,-6623.717496826634,13.560385320388582,-175.52780436991557,1
255,1605.3154357613907,1986.5088016062193,-2912.4362061454917,-47.599890168659485,-117.25348343224913,1
256,6074.225257927428,1532.907428180609,-2312.382040488633,-89.27458034759465,-68.5315211353117,1
257,44066.5370689527,11927.06315161462,-4697.815754538529,-168.57114518184127,-9.226579029746388,1
258,19613.663238076453,5249.553491256433,-3279.3859774590337,-210.77469813016336,-121.54330028936144,1
259,12895.963994585678,1722.8407284150053,-4366.089247388073,-87.9821538196082,-97.78841579839174,1
260,953.8952193589362,2325.0754337887943,-4406.837405930977,-32.04569057337182,-96.31972431117674,1
261,22015.271967757264,1927.8841909178168,-4243.786404295013,-67.91225910554776,20.591618507312532,0
262,9944.405621522794,3043.3611213605814,-5296.177521792956,-103.6168057135668,-275.37840043317266,1
263,21036.47034362311,2407.1625037412778,-4351.62535035482,-116.99841106477119,-30.63528423187586,1
264,926.5004590089465,1602.8844316534196,-3272.403136725366,-8.166414978154863,-49.55735857248249,0
265,78640.20557955357,-549.0331568336106,-4683.886659980512,-276.00591003678824,-167.86003406233328,1
266,26764.084205564686,2425.015205569819,-4945.783285994197,-114.28717247843734,-20.03020114978937,1
267,467417.2424648533,-6050.441637701104,-6596.7032632070195,504.4476943050418,-219.79500697872652,1
268,21542.584787370404,3370.2794100598317,-6172.812352739754,-77.17701050845791,-57.8214132088579,0
269,19975.06605412644,1585.9261823744682,-3504.1400780635254,14.710057677714307,-89.28695396403502,1
270,25468.378453676105,1384.0606495746679,-3580.634118692892,54.538289339132184,-48.39166969508273,0
271,15921.928499480657,3361.633387329571,-6098.533321413228,29.702507349961348,-105.69309598451237,1
272,55472.35432006132,1548.142003234604,-2822.410508585846,80.03696929486104,-140.29212800632322,1
273,8286.813346544832,2536.2498910906784,-5244.351742126967,-21.40294589200756,-118.07676943787502,0
274,2914.816344162113,1302.467061996425,-2328.797890806085,-55.99508021174037,-87.08587134834347,0
275,9634.332722116666,2617.490691026222,-4968.773393707662,-107.94657603952432,-178.7270252737481,0
276,33431.88606903899,2455.8857576283553,-1617.0356748118927,-293.2472100973014,-272.01561021801325,0
277,61737.54049723914,621.3262633912445,-4258.395157330293,-92.3974616414137,-6.275619648756573,0
278,25732.76224546317,1052.5643724871738,-3175.3896404699385,-75.82616049801673,24.5080000900369,1
279,2680.939327288299,4266.5219801656895,-7478.806240031241,-114.50868722372454,-108.69954035698352,1
280,9133.592692414715,3178.3997478551323,-4793.940264321896,-183.24565352887112,-244.8721967962568,1
281,1944.647013139147,3850.565832253687,-7335.480579183882,3.538590978600546,-56.1395459981564,0
282,9850.879673548157,2600.0949515115385,-1743.1434269271374,-206.36160595730112,-223.8123881770559,0
283,53970.46108324827,823.842258806214,-4606.876713683828,-105.62585655854173,-0.1484201429333942,1
284,3637.294641309862,3873.7708673241436,-6115.522500468098,-116.05301820608113,-139.2229750339089,1
285,8385.379678940471,3800.4651768284098,-4272.868133553863,-211.51778234421997,-171.85092109928792,0
286,979.3096346842492,1118.9183157283312,-2283.9858781728026,-61.35482862876765,-51.78482400395183,0
287,73061.30881147362,-1089.713431371184,-4014.693146967921,-144.2056428842429,-128.44495209035324,1
288,40938.630902332705,2418.083058266786,-6455.377920870785,-104.82964316742883,-0.7449025014564079,0
289,2169.744187052099,2967.151034021661,-5391.030153963003,-82.22260082624287,-118.96546938946139,0
290,36751.89331106546,2092.546750443906,-3868.5683193226746,-225.2831905092514,-140.8502848944451,0
291,17781.036792443647,2920.559113252318,-4785.195010074982,7.077460660242055,-105.43794692991175,1
292,9603.74041358699,3580.1295532265713,-6010.043913196902,-116.96462311046476,-315.7405641759328,0
